,id,c_time,entered_competition_cnt,code_share_cnt,talk_board_cnt,country_code,python_level,ds_level,sms_auth_date
12229,7905,2020-06-20 13:03,5,0,0,82,1,1,
12230,19542,2020-06-20 13:07,5,0,0,82,1,1,
12231,1176,2020-06-20 13:20,5,0,0,82,1,1,
12232,450,2020-06-20 13:31,6,0,0,82,1,1,
12233,20032,2020-06-20 13:38,3,0,0,82,1,1,
12234,5256,2020-06-20 13:41,5,0,0,82,1,1,
12235,10339,2020-06-20 13:44,2,0,0,82,1,1,
12236,13512,2020-06-20 13:54,4,0,0,82,1,1,
12237,19961,2020-06-20 13:55,1,0,0,82,1,1,
12238,23764,2020-06-20 13:56,2,0,0,82,1,1,
12239,430,2020-06-20 13:59,3,0,0,82,1,1,
12240,23746,2020-06-20 14:00,4,0,0,82,1,1,
12241,9028,2020-06-20 14:23,2,0,0,82,1,1,
12242,6240,2020-06-20 14:23,6,0,0,82,1,1,
12243,24215,2020-06-20 14:24,5,0,0,82,1,1,
12244,6933,2020-06-20 14:27,0,0,0,82,1,1,
12245,14524,2020-06-20 14:29,9,0,0,82,1,1,
12246,17008,2020-06-20 14:44,5,0,0,82,1,1,
12247,19711,2020-06-20 16:20,5,0,0,82,1,1,
12248,24611,2020-06-20 16:39,2,0,0,82,1,1,
12249,7742,2020-06-20 16:55,1,0,0,82,1,1,
12250,3600,2020-06-20 17:42,5,0,0,82,1,1,
12251,20425,2020-06-20 18:00,3,0,0,82,1,1,
12252,8230,2020-06-20 18:29,3,0,0,82,1,1,
12253,15440,2020-06-20 18:30,1,0,0,82,1,1,
12254,13714,2020-06-20 18:36,1,0,0,82,1,1,
12255,3260,2020-06-20 19:39,2,0,0,82,1,1,
12256,5135,2020-06-20 19:56,1,0,0,82,1,1,
12257,22870,2020-06-20 21:03,2,0,0,82,1,1,
12258,4068,2020-06-20 22:47,9,0,0,82,1,1,
12259,8420,2020-06-20 23:27,1,0,0,82,1,1,
12260,15121,2020-06-21 0:02,1,0,0,82,1,1,
12261,4716,2020-06-21 1:47,4,0,0,82,1,1,
12262,14479,2020-06-21 4:03,0,0,0,82,1,1,
12263,21037,2020-06-21 9:37,2,0,0,82,1,1,
12264,13820,2020-06-21 11:10,1,0,0,82,1,1,
12265,22916,2020-06-21 12:02,1,0,0,82,1,1,
12266,7337,2020-06-21 12:29,1,0,0,82,1,1,
12267,4647,2020-06-21 13:16,1,0,0,82,1,1,
12268,9507,2020-06-21 13:20,1,0,0,82,1,1,
12269,21531,2020-06-21 13:31,1,0,0,82,1,1,
12270,9973,2020-06-21 13:35,4,0,0,82,1,1,
12271,16575,2020-06-21 14:16,1,0,0,82,1,1,
12272,4482,2020-06-21 14:28,1,0,0,82,1,1,
12273,23547,2020-06-21 15:39,3,0,26,82,1,1,
12274,22416,2020-06-21 15:42,2,0,0,82,1,1,
12275,12989,2020-06-21 15:53,1,0,0,82,1,1,
12276,10641,2020-06-21 17:31,1,0,0,82,1,1,
12277,636,2020-06-21 17:45,1,0,0,82,1,1,
12278,18421,2020-06-21 18:29,1,0,0,82,1,1,
12279,652,2020-06-21 19:36,4,0,0,82,1,1,
12280,6552,2020-06-21 19:38,5,0,0,82,1,1,
12281,1587,2020-06-21 19:46,4,0,0,82,1,1,
12282,6399,2020-06-21 20:01,1,0,0,82,1,1,
12283,3801,2020-06-21 20:13,1,0,0,82,1,1,
12284,14877,2020-06-21 20:40,3,0,0,82,1,1,
12285,11262,2020-06-21 21:28,1,0,0,82,1,1,
12286,16274,2020-06-21 21:40,6,0,0,82,1,1,
12287,18535,2020-06-21 21:45,1,0,0,82,1,1,
12288,11319,2020-06-21 23:02,2,0,0,82,1,1,
12289,6538,2020-06-21 23:33,0,0,0,82,1,1,
12290,22440,2020-06-21 23:53,1,0,0,82,1,1,
12291,9442,2020-06-22 0:20,2,0,0,82,1,1,
12292,11029,2020-06-22 1:28,1,0,0,82,1,1,
12293,21140,2020-06-22 1:50,1,0,0,82,1,1,
12294,62,2020-06-22 2:08,3,0,0,82,1,1,
12295,16739,2020-06-22 2:48,1,0,0,82,1,1,
12296,731,2020-06-22 8:25,4,0,0,82,1,1,
12297,23824,2020-06-22 8:33,4,0,0,82,1,1,
12298,8956,2020-06-22 9:25,1,0,0,82,1,1,
12299,11284,2020-06-22 10:23,1,0,0,82,1,1,
12300,10670,2020-06-22 10:34,1,0,0,82,1,1,
12301,14080,2020-06-22 10:38,4,0,0,82,1,1,
12302,17501,2020-06-22 10:40,7,0,0,82,1,1,
12303,3649,2020-06-22 11:08,1,0,0,82,1,1,
12304,23692,2020-06-22 11:15,1,0,0,82,1,1,
12305,13376,2020-06-22 11:16,1,0,0,82,1,1,
12306,12868,2020-06-22 11:19,1,0,0,82,1,1,
12307,2267,2020-06-22 11:20,2,0,0,82,1,1,
12308,8679,2020-06-22 11:22,0,0,0,82,1,1,
12309,7038,2020-06-22 11:22,1,0,1,82,1,1,
12310,15346,2020-06-22 11:23,1,0,0,82,1,1,
12311,10459,2020-06-22 11:29,1,0,0,82,1,1,
12312,3808,2020-06-22 11:34,0,0,0,82,1,1,
12313,22604,2020-06-22 12:08,4,0,0,82,1,1,
12314,17620,2020-06-22 12:28,2,0,0,82,1,1,
12315,3408,2020-06-22 12:40,2,0,0,82,1,1,
12316,13494,2020-06-22 13:15,2,0,0,82,1,1,
12317,16889,2020-06-22 13:38,7,0,1,82,1,1,
12318,11453,2020-06-22 13:48,3,0,0,82,1,1,
12319,11544,2020-06-22 13:50,2,0,0,82,1,1,
12320,3253,2020-06-22 13:57,0,0,0,82,1,1,
12321,2994,2020-06-22 14:27,1,0,0,82,1,1,
12322,12732,2020-06-22 14:39,4,0,0,82,1,1,
12323,21448,2020-06-22 14:46,1,0,0,82,1,1,
12324,22395,2020-06-22 14:49,1,0,0,82,1,1,
12325,7590,2020-06-22 14:51,1,0,0,82,1,1,
12326,9223,2020-06-22 15:07,5,0,0,82,1,1,
12327,24473,2020-06-22 15:14,2,0,0,82,1,1,
12328,3190,2020-06-22 15:21,3,0,0,82,1,1,
12329,11711,2020-06-22 15:22,7,0,0,82,1,1,
12330,18680,2020-06-22 15:31,5,0,0,82,1,1,
12331,10968,2020-06-22 15:32,1,0,0,82,1,1,
12332,19236,2020-06-22 15:37,1,0,0,82,1,1,
12333,10416,2020-06-22 15:40,5,0,0,82,1,1,
12334,8076,2020-06-22 16:17,1,0,0,82,1,1,
12335,23214,2020-06-22 16:48,5,0,1,82,1,1,
12336,10685,2020-06-22 17:22,1,0,0,82,1,1,
12337,7775,2020-06-22 17:23,1,0,0,82,1,1,
12338,15831,2020-06-22 17:37,2,0,0,82,1,1,
12339,24756,2020-06-22 17:39,3,0,0,82,1,1,
12340,1395,2020-06-22 17:55,3,0,0,82,1,1,
12341,21239,2020-06-22 18:02,1,0,0,82,1,1,
12342,5153,2020-06-22 18:03,1,0,0,82,1,1,
12343,4663,2020-06-22 18:09,1,0,0,82,1,1,
12344,20791,2020-06-22 18:10,1,0,0,82,1,1,
12345,18610,2020-06-22 18:14,2,0,0,82,1,1,
12346,6075,2020-06-22 19:20,2,0,0,82,1,1,
12347,7046,2020-06-22 19:28,0,0,0,82,1,1,
12348,17703,2020-06-22 19:36,1,0,0,82,1,1,
12349,5581,2020-06-22 20:06,1,0,0,82,1,1,
12350,11745,2020-06-22 20:17,5,0,0,82,1,1,
12351,14465,2020-06-22 20:26,1,0,0,82,1,1,
12352,4001,2020-06-22 20:30,0,0,0,82,1,1,
12353,1387,2020-06-22 21:20,2,0,0,82,1,1,
12354,13483,2020-06-22 21:30,4,0,0,82,1,1,
12355,11070,2020-06-22 22:17,1,0,0,82,1,1,
12356,3912,2020-06-22 22:35,1,0,0,82,1,1,
12357,19458,2020-06-22 23:06,2,0,0,82,1,1,
12358,8389,2020-06-22 23:13,4,0,0,82,1,1,
12359,10043,2020-06-22 23:30,0,0,0,82,1,1,
12360,23260,2020-06-22 23:34,9,5,3,82,1,1,
12361,14013,2020-06-23 0:11,4,0,0,82,1,1,
12362,22283,2020-06-23 0:39,2,0,0,82,1,1,
12363,20279,2020-06-23 0:57,3,0,0,82,1,1,
12364,19904,2020-06-23 1:18,0,0,0,82,1,1,
12365,7951,2020-06-23 1:30,1,0,0,82,1,1,
12366,24115,2020-06-23 8:56,3,0,0,82,1,1,
12367,2698,2020-06-23 9:21,1,0,0,82,1,1,
12368,9272,2020-06-23 9:35,0,0,0,82,1,1,
12369,24118,2020-06-23 10:15,0,0,0,82,1,1,
12370,12910,2020-06-23 10:17,3,0,0,82,1,1,
12371,17375,2020-06-23 10:28,1,0,0,82,1,1,
12372,20644,2020-06-23 10:43,1,0,0,82,1,1,
12373,3111,2020-06-23 10:49,2,0,0,82,1,1,
12374,9255,2020-06-23 10:52,1,0,0,82,1,1,
12375,24063,2020-06-23 11:05,0,0,0,82,1,1,
12376,20204,2020-06-23 11:06,2,0,0,82,1,1,
12377,5685,2020-06-23 11:13,1,0,0,82,1,1,
12378,17168,2020-06-23 12:10,0,0,0,82,1,1,
12379,12328,2020-06-23 12:27,0,0,0,82,1,1,
12380,6423,2020-06-23 14:21,2,0,0,82,1,1,
12381,14198,2020-06-23 14:23,4,0,0,82,1,1,
12382,17660,2020-06-23 14:32,3,0,0,82,1,1,
12383,8328,2020-06-23 14:35,1,0,0,82,1,1,
12384,13399,2020-06-23 14:36,1,0,0,82,1,1,
12385,24594,2020-06-23 16:05,8,0,0,82,1,1,
12386,1129,2020-06-23 16:10,2,0,2,82,1,1,
12387,9021,2020-06-23 16:10,1,0,0,82,1,1,
12388,9274,2020-06-23 16:15,3,0,0,82,1,1,
12389,14575,2020-06-23 16:15,1,0,0,82,1,1,
12390,19544,2020-06-23 16:18,1,0,0,82,1,1,
12391,16648,2020-06-23 16:35,5,0,0,82,1,1,
12392,13894,2020-06-23 16:40,7,0,0,82,1,1,
12393,24471,2020-06-23 16:53,1,0,0,82,1,1,
12394,6757,2020-06-23 17:10,1,0,0,82,1,1,
12395,22584,2020-06-23 17:20,3,0,0,82,1,1,
12396,3545,2020-06-23 17:23,0,0,0,82,1,1,
12397,22638,2020-06-23 17:45,3,0,0,82,1,1,
12398,6532,2020-06-23 18:49,0,0,0,82,1,1,
12399,6881,2020-06-23 19:25,1,0,0,82,1,1,
12400,15698,2020-06-23 19:53,4,0,0,82,1,1,
12401,19879,2020-06-23 20:08,4,0,0,82,1,1,
12402,23018,2020-06-23 20:10,0,0,0,82,1,1,
12403,18839,2020-06-23 20:23,0,0,0,82,1,1,
12404,4147,2020-06-23 20:25,5,0,0,82,1,1,
12405,10924,2020-06-23 20:26,0,0,0,82,1,1,
12406,18436,2020-06-23 20:58,0,0,0,82,1,1,
12407,6677,2020-06-23 21:08,1,0,0,82,1,1,
12408,2177,2020-06-23 21:52,1,0,0,82,1,1,
12409,3283,2020-06-23 22:25,3,0,0,82,1,1,
12410,11032,2020-06-23 23:06,1,0,0,82,1,1,
12411,19705,2020-06-23 23:25,1,0,0,82,1,1,
12412,6543,2020-06-23 23:32,0,0,0,82,1,1,
12413,11680,2020-06-23 23:47,2,0,0,82,1,1,
12414,3593,2020-06-23 23:54,0,0,0,82,1,1,
12415,3445,2020-06-24 0:05,3,0,0,82,1,1,
12416,4792,2020-06-24 0:41,1,0,0,82,1,1,
12417,10554,2020-06-24 0:45,0,0,0,82,1,1,
12418,22318,2020-06-24 7:23,0,0,0,82,1,1,
12419,14608,2020-06-24 7:30,1,0,0,82,1,1,
12420,19872,2020-06-24 9:23,2,0,0,82,1,1,
12421,5870,2020-06-24 10:22,4,0,0,82,1,1,
12422,6290,2020-06-24 10:25,0,0,0,82,1,1,
12423,9035,2020-06-24 10:34,0,0,0,82,1,1,
12424,10136,2020-06-24 10:37,6,0,9,82,1,1,
12425,13685,2020-06-24 10:53,5,0,0,82,1,1,
12426,2165,2020-06-24 11:06,3,0,0,82,1,1,
12427,7824,2020-06-24 11:54,7,0,0,82,1,1,
12428,18858,2020-06-24 12:16,2,0,0,82,1,1,
12429,2424,2020-06-24 12:17,3,0,0,82,1,1,
12430,325,2020-06-24 12:20,0,0,0,82,1,1,
12431,7652,2020-06-24 12:37,1,0,0,82,1,1,
12432,2555,2020-06-24 13:05,2,0,0,82,1,1,
12433,21546,2020-06-24 13:28,0,0,0,82,1,1,
12434,19789,2020-06-24 13:46,1,0,0,82,1,1,
12435,19648,2020-06-24 13:47,1,0,0,82,1,1,
12436,20317,2020-06-24 13:49,2,0,0,82,1,1,
12437,16907,2020-06-24 13:52,2,0,0,82,1,1,
12438,18988,2020-06-24 13:55,2,0,0,82,1,1,
12439,4382,2020-06-24 14:06,2,0,0,82,1,1,
12440,20615,2020-06-24 14:11,1,0,0,82,1,1,
12441,24550,2020-06-24 14:14,4,0,0,82,1,1,
12442,24369,2020-06-24 14:15,3,0,0,82,1,1,
12443,3732,2020-06-24 14:57,0,0,0,82,1,1,
12444,10025,2020-06-24 15:14,5,0,1,82,1,1,
12445,15539,2020-06-24 15:23,2,0,0,82,1,1,
12446,19685,2020-06-24 15:37,3,0,0,82,1,1,
12447,18345,2020-06-24 15:51,4,0,0,82,1,1,
12448,17425,2020-06-24 16:48,0,0,0,82,1,1,
12449,5221,2020-06-24 16:48,3,0,0,82,1,1,
12450,9769,2020-06-24 16:57,1,0,0,82,1,1,
12451,23006,2020-06-24 17:51,2,0,0,82,1,1,
12452,21635,2020-06-24 17:52,2,0,0,82,1,1,
12453,16495,2020-06-24 18:05,3,0,0,82,1,1,
12454,24730,2020-06-24 19:03,2,0,0,82,1,1,
12455,1893,2020-06-24 20:37,0,0,0,82,1,1,
12456,15622,2020-06-24 20:54,0,0,0,82,1,1,
12457,3393,2020-06-24 21:19,0,0,0,82,1,1,
12458,19442,2020-06-24 21:21,3,0,0,82,1,1,
12459,12370,2020-06-24 22:02,0,0,0,82,1,1,
12460,10718,2020-06-24 22:22,1,0,0,82,1,1,
12461,21471,2020-06-24 22:32,1,0,0,7,1,1,
12462,4641,2020-06-24 23:09,1,0,0,82,1,1,
12463,14610,2020-06-25 0:24,0,0,0,82,1,1,
12464,3753,2020-06-25 10:05,5,0,0,82,1,1,
12465,19321,2020-06-25 10:54,2,0,1,82,1,1,
12466,19498,2020-06-25 10:57,1,0,0,82,1,1,
12467,5910,2020-06-25 12:06,1,0,0,82,1,1,
12468,5945,2020-06-25 13:30,1,0,0,82,1,1,
12469,4139,2020-06-25 13:40,2,0,0,82,1,1,
12470,17261,2020-06-25 14:53,2,0,0,82,1,1,
12471,14181,2020-06-25 14:53,0,0,0,82,1,1,
12472,23239,2020-06-25 16:00,1,0,0,82,1,1,
12473,14944,2020-06-25 16:07,0,0,0,82,1,1,
12474,24998,2020-06-25 17:18,3,0,0,82,1,1,
12475,2723,2020-06-25 17:27,2,0,0,82,1,1,
12476,7437,2020-06-25 18:08,1,0,0,82,1,1,
12477,12350,2020-06-25 18:40,1,0,0,82,1,1,
12478,8562,2020-06-25 18:43,3,0,0,82,1,1,
12479,2354,2020-06-25 19:09,2,0,0,82,1,1,
12480,12843,2020-06-25 19:39,0,0,0,82,1,1,
12481,1986,2020-06-25 19:41,0,0,0,82,1,1,
12482,14910,2020-06-25 19:48,1,0,0,82,1,1,
12483,1793,2020-06-25 20:02,1,0,0,31,1,1,
12484,22814,2020-06-25 20:07,2,0,0,82,1,1,
12485,18872,2020-06-25 20:08,3,0,0,82,1,1,
12486,20415,2020-06-25 22:07,1,0,0,82,1,1,
12487,4074,2020-06-25 22:14,3,0,1,82,1,1,
12488,777,2020-06-25 23:02,2,0,1,82,1,1,
12489,11286,2020-06-25 23:11,1,0,0,82,1,1,
12490,4327,2020-06-25 23:58,4,0,0,82,1,1,
12491,19204,2020-06-26 1:10,1,0,0,82,1,1,
12492,2746,2020-06-26 1:30,4,0,0,82,1,1,
12493,19353,2020-06-26 9:32,5,0,0,82,1,1,
12494,17517,2020-06-26 10:22,1,0,0,82,1,1,
12495,2900,2020-06-26 11:09,1,0,0,82,1,1,
12496,23622,2020-06-26 11:12,1,0,0,82,1,1,
12497,19830,2020-06-26 12:21,5,0,0,82,1,1,
12498,16235,2020-06-26 12:42,1,0,0,82,1,1,
12499,12659,2020-06-26 13:24,2,0,0,82,1,1,
12500,18569,2020-06-26 13:50,1,0,0,82,1,1,
12501,8952,2020-06-26 14:17,1,0,0,82,1,1,
12502,6702,2020-06-26 14:18,1,0,0,82,1,1,
12503,7391,2020-06-26 14:24,3,0,0,82,1,1,
12504,22937,2020-06-26 14:26,2,0,0,82,1,1,
12505,1222,2020-06-26 15:02,0,0,0,82,1,1,
12506,8980,2020-06-26 15:31,3,0,0,82,1,1,
12507,2813,2020-06-26 16:04,1,0,0,82,1,1,
12508,6714,2020-06-26 16:19,1,0,0,82,1,1,
12509,11653,2020-06-26 16:19,2,0,0,82,1,1,
12510,4334,2020-06-26 16:27,4,0,0,82,1,1,
12511,10943,2020-06-26 16:28,1,0,0,82,1,1,
12512,10319,2020-06-26 16:42,1,0,0,82,1,1,
12513,24452,2020-06-26 16:56,1,0,0,82,1,1,
12514,18322,2020-06-26 17:02,1,0,0,82,1,1,
12515,21272,2020-06-26 17:02,2,0,0,82,1,1,
12516,19305,2020-06-26 17:05,3,0,2,82,1,1,
12517,24050,2020-06-26 17:24,4,0,0,82,1,1,
12518,16504,2020-06-26 17:32,3,0,0,82,1,1,
12519,19571,2020-06-26 17:41,5,0,0,82,1,1,
12520,2501,2020-06-26 17:49,6,0,0,82,1,1,
12521,21368,2020-06-26 17:53,0,0,0,82,1,1,
12522,10003,2020-06-26 18:02,0,0,0,82,1,1,
12523,14596,2020-06-26 18:05,3,0,0,82,1,1,
12524,4266,2020-06-26 18:38,0,0,0,82,1,1,
12525,18933,2020-06-26 18:45,1,0,0,82,1,1,
12526,9664,2020-06-26 19:37,3,0,0,82,1,1,
12527,24152,2020-06-26 19:45,0,0,0,82,1,1,
12528,5830,2020-06-26 20:40,3,0,0,82,1,1,
12529,5939,2020-06-26 20:54,1,0,0,82,1,1,
12530,21155,2020-06-26 21:45,2,0,2,82,1,1,
12531,1906,2020-06-26 22:06,1,0,0,82,1,1,
12532,1210,2020-06-26 22:16,2,0,0,82,1,1,
12533,13143,2020-06-26 22:29,1,0,0,82,1,1,
12534,9221,2020-06-26 22:50,1,0,0,82,1,1,
12535,9954,2020-06-26 22:57,2,0,0,82,1,1,
12536,16108,2020-06-26 23:59,2,0,0,82,1,1,
12537,18651,2020-06-27 1:33,1,0,0,82,1,1,
12538,3992,2020-06-27 10:20,2,0,0,82,1,1,
12539,21361,2020-06-27 11:57,1,0,0,82,1,1,
12540,7511,2020-06-27 13:18,1,0,0,82,1,1,
12541,17614,2020-06-27 13:38,1,0,0,82,1,1,
12542,19265,2020-06-27 15:53,2,0,0,82,1,1,
12543,5948,2020-06-27 16:00,4,0,0,82,1,1,
12544,1121,2020-06-27 16:26,1,0,0,82,1,1,
12545,20296,2020-06-27 17:04,4,0,0,82,1,1,
12546,22771,2020-06-27 20:17,2,0,0,82,1,1,
12547,11619,2020-06-27 21:07,1,0,0,82,1,1,
12548,14355,2020-06-27 22:28,1,0,0,82,1,1,
12549,2690,2020-06-27 22:43,0,0,0,82,1,1,
12550,12307,2020-06-27 23:33,1,0,0,82,1,1,
12551,6328,2020-06-28 0:07,3,1,0,82,1,1,
12552,21017,2020-06-28 0:12,4,0,0,82,1,1,
12553,8214,2020-06-28 1:48,1,0,0,82,1,1,
12554,5523,2020-06-28 5:22,1,0,0,82,1,1,
12555,22695,2020-06-28 8:48,1,0,0,82,1,1,
12556,13152,2020-06-28 10:02,2,0,0,82,1,1,
12557,3491,2020-06-28 10:08,2,0,1,82,1,1,
12558,8460,2020-06-28 10:10,2,0,0,82,1,1,
12559,24552,2020-06-28 12:59,0,0,0,82,1,1,
12560,21651,2020-06-28 13:34,2,0,0,82,1,1,
12561,4161,2020-06-28 13:49,7,0,0,82,1,1,
12562,2396,2020-06-28 14:14,2,0,0,82,1,1,
12563,10497,2020-06-28 15:50,4,2,0,82,1,1,
12564,1681,2020-06-28 15:51,1,0,0,1,1,1,
12565,7787,2020-06-28 16:04,0,0,0,82,1,1,
12566,2608,2020-06-28 16:38,1,0,0,82,1,1,
12567,15354,2020-06-28 17:26,2,0,0,82,1,1,
12568,22726,2020-06-28 17:46,1,0,0,82,1,1,
12569,14211,2020-06-28 18:26,1,0,0,82,1,1,
12570,5671,2020-06-28 19:16,2,0,0,82,1,1,
12571,13019,2020-06-28 20:34,0,0,0,82,1,1,
12572,735,2020-06-28 21:58,1,0,0,82,1,1,
12573,7037,2020-06-28 23:07,1,0,0,82,1,1,
12574,5174,2020-06-28 23:07,0,0,0,82,1,1,
12575,23850,2020-06-29 0:00,0,0,0,82,1,1,
12576,20584,2020-06-29 0:20,1,0,0,82,1,1,
12577,23558,2020-06-29 0:20,1,0,0,82,1,1,
12578,11950,2020-06-29 0:58,1,0,0,82,1,1,
12579,17956,2020-06-29 9:50,2,0,0,82,1,1,
12580,5510,2020-06-29 10:02,2,0,0,82,1,1,
12581,4281,2020-06-29 10:16,0,0,0,82,1,1,
12582,19323,2020-06-29 10:43,2,0,0,82,1,1,
12583,20902,2020-06-29 10:56,2,0,0,82,1,1,
12584,6877,2020-06-29 10:58,2,0,0,82,1,1,
12585,11255,2020-06-29 10:58,2,0,0,82,1,1,
12586,14001,2020-06-29 10:59,2,0,0,82,1,1,
12587,22742,2020-06-29 11:05,21,1,2,82,1,1,
12588,7331,2020-06-29 11:35,1,0,0,82,1,1,
12589,24142,2020-06-29 11:41,2,0,0,82,1,1,
12590,5376,2020-06-29 12:17,4,0,0,82,1,1,
12591,1973,2020-06-29 12:22,1,0,0,82,1,1,
12592,7088,2020-06-29 12:22,6,0,0,82,1,1,
12593,11446,2020-06-29 12:22,2,0,0,82,1,1,
12594,6618,2020-06-29 12:36,4,0,1,82,1,1,
12595,6195,2020-06-29 12:41,1,0,0,82,1,1,
12596,3741,2020-06-29 12:57,3,0,0,82,1,1,
12597,12454,2020-06-29 12:57,3,0,0,82,1,1,
12598,1401,2020-06-29 13:07,2,0,0,82,1,1,
12599,6203,2020-06-29 13:10,1,0,0,82,1,1,
12600,6525,2020-06-29 13:11,5,0,0,82,1,1,
12601,7866,2020-06-29 13:22,5,0,0,82,1,1,
12602,18143,2020-06-29 13:28,0,0,0,82,1,1,
12603,9606,2020-06-29 13:50,7,0,0,82,1,1,
12604,11748,2020-06-29 14:16,1,0,0,82,1,1,
12605,1500,2020-06-29 14:25,2,0,0,82,1,1,
12606,1605,2020-06-29 14:56,1,0,0,82,1,1,
12607,3982,2020-06-29 15:01,2,0,0,82,1,1,
12608,11911,2020-06-29 15:10,3,0,0,82,1,1,
12609,18010,2020-06-29 15:23,1,0,0,82,1,1,
12610,23987,2020-06-29 15:28,3,0,0,82,1,1,
12611,24543,2020-06-29 15:34,3,0,0,82,1,1,
12612,20600,2020-06-29 16:03,0,0,0,82,1,1,
12613,22544,2020-06-29 16:05,1,0,0,82,1,1,
12614,13439,2020-06-29 16:14,0,0,0,82,1,1,
12615,7605,2020-06-29 16:17,38,0,0,82,1,1,
12616,21896,2020-06-29 16:48,1,0,0,82,1,1,
12617,23294,2020-06-29 17:15,4,0,0,82,1,1,
12618,1751,2020-06-29 17:23,1,0,0,82,1,1,
12619,943,2020-06-29 17:46,1,0,0,82,1,1,
12620,7245,2020-06-29 18:02,1,0,0,82,1,1,
12621,9802,2020-06-29 18:27,1,0,0,82,1,1,
12622,5923,2020-06-29 18:29,1,0,0,82,1,1,
12623,20500,2020-06-29 18:43,1,0,0,82,1,1,
12624,2739,2020-06-29 18:59,2,0,0,82,1,1,
12625,10569,2020-06-29 19:04,1,0,0,82,1,1,
12626,4045,2020-06-29 19:19,1,0,0,82,1,1,
12627,24482,2020-06-29 19:23,0,0,0,82,1,1,
12628,8975,2020-06-29 19:39,8,0,0,82,1,1,
12629,11001,2020-06-29 19:51,1,0,0,82,1,1,
12630,5420,2020-06-29 20:33,0,0,0,82,1,1,
12631,24851,2020-06-29 20:39,3,0,0,82,1,1,
12632,908,2020-06-29 20:46,11,0,0,82,1,1,
12633,15531,2020-06-29 20:48,1,0,0,82,1,1,
12634,8368,2020-06-29 21:21,2,0,0,82,1,1,
12635,13782,2020-06-29 21:27,8,0,1,82,1,1,
12636,13532,2020-06-29 21:36,3,0,0,82,1,1,
12637,24995,2020-06-29 22:24,1,0,0,82,1,1,
12638,13048,2020-06-29 22:43,2,0,0,82,1,1,
12639,10984,2020-06-29 23:05,2,0,0,82,1,1,
12640,5750,2020-06-29 23:21,2,0,0,82,1,1,
12641,22254,2020-06-29 23:46,1,0,0,82,1,1,
12642,23525,2020-06-29 23:53,3,0,0,82,1,1,
12643,8329,2020-06-30 0:19,0,0,0,82,1,1,
12644,729,2020-06-30 2:57,2,0,0,82,1,1,
12645,5471,2020-06-30 8:33,2,0,0,82,1,1,
12646,10446,2020-06-30 10:08,2,0,0,82,1,1,
12647,20315,2020-06-30 10:13,1,0,0,82,1,1,
12648,8234,2020-06-30 10:26,2,0,0,82,1,1,
12649,20714,2020-06-30 11:07,1,0,0,82,1,1,
12650,13554,2020-06-30 11:18,2,0,0,82,1,1,
12651,8556,2020-06-30 11:19,2,0,0,82,1,1,
12652,14957,2020-06-30 11:27,1,0,0,82,1,1,
12653,3176,2020-06-30 13:22,0,0,0,82,1,1,
12654,17499,2020-06-30 13:26,1,0,0,82,1,1,
12655,23827,2020-06-30 14:15,2,0,0,82,1,1,
12656,11249,2020-06-30 14:17,0,0,0,82,1,1,
12657,7184,2020-06-30 14:37,1,0,0,82,1,1,
12658,19289,2020-06-30 14:55,1,0,0,82,1,1,
12659,21845,2020-06-30 15:02,0,0,0,82,1,1,
12660,23758,2020-06-30 15:17,1,0,0,82,1,1,
12661,1248,2020-06-30 15:39,2,0,0,82,1,1,
12662,1634,2020-06-30 15:41,2,0,0,82,1,1,
12663,13292,2020-06-30 15:42,7,0,0,82,1,1,
12664,22534,2020-06-30 16:11,8,0,0,82,1,1,
12665,9113,2020-06-30 16:45,1,0,0,82,1,1,
12666,10495,2020-06-30 17:02,1,0,0,82,1,1,
12667,18214,2020-06-30 17:09,2,0,0,82,1,1,
12668,7082,2020-06-30 17:15,2,0,0,82,1,1,
12669,13680,2020-06-30 17:16,2,0,0,82,1,1,
12670,9312,2020-06-30 17:38,2,0,0,82,1,1,
12671,19938,2020-06-30 17:56,3,0,0,82,1,1,
12672,23575,2020-06-30 17:56,1,0,0,82,1,1,
12673,16433,2020-06-30 17:57,1,0,0,82,1,1,
12674,9833,2020-06-30 18:00,0,0,0,82,1,1,
12675,8881,2020-06-30 18:03,1,0,0,82,1,1,
12676,15057,2020-06-30 18:09,1,0,0,82,1,1,
12677,1104,2020-06-30 18:11,1,0,0,82,1,1,
12678,17328,2020-06-30 18:46,2,0,0,82,1,1,
12679,10838,2020-06-30 19:38,0,0,0,82,1,1,
12680,5345,2020-06-30 21:17,2,0,0,82,1,1,
12681,7622,2020-06-30 21:54,10,0,0,82,1,1,
12682,3019,2020-06-30 22:30,2,0,0,82,1,1,
12683,17240,2020-06-30 23:18,2,0,0,82,1,1,
12684,19148,2020-06-30 23:19,1,0,1,82,1,1,
12685,14097,2020-06-30 23:21,3,0,0,82,1,1,
12686,7061,2020-06-30 23:52,1,0,0,82,1,1,
12687,10874,2020-07-01 1:06,15,3,4,82,1,1,
12688,1180,2020-07-01 9:42,6,0,0,82,1,1,
12689,10258,2020-07-01 10:13,4,0,0,82,1,1,
12690,5626,2020-07-01 10:19,1,0,0,82,1,1,
12691,7070,2020-07-01 10:30,1,0,0,82,1,1,
12692,9018,2020-07-01 10:31,2,0,0,82,1,1,
12693,481,2020-07-01 10:36,3,0,1,82,1,1,
